3.938552737236022949e-01,2.879436314105987549e-01,2.321221381425857544e-01,2.016635090112686157e-01,2.276096493005752563e-01,1.350407004356384277e-01,2.128444612026214600e-01,2.307745814323425293e-01,6.271597146987915039e-01,3.247868418693542480e-01
2.241598218679428101e-01,2.103443741798400879e-01,3.353598117828369141e-01,2.408940792083740234e-01,2.954104542732238770e-01,1.855551451444625854e-01,6.722025871276855469e-01,1.896478831768035889e-01,2.683680951595306396e-01,2.312345653772354126e-01
2.455417215824127197e-01,3.167690634727478027e-01,1.916995048522949219e-01,3.378183841705322266e-01,2.779299020767211914e-01,4.734070897102355957e-01,1.843895912170410156e-01,4.444477558135986328e-01,1.819799989461898804e-01,3.499819338321685791e-01
5.807346105575561523e-01,2.094516307115554810e-01,4.677045941352844238e-01,2.734391689300537109e-01,2.024485915899276733e-01,1.772042810916900635e-01,3.048608899116516113e-01,1.758837550878524780e-01,2.922566533088684082e-01,2.090090215206146240e-01
3.900562226772308350e-01,1.527395248413085938e-01,3.409006893634796143e-01,3.684972822666168213e-01,4.597339332103729248e-01,2.389519810676574707e-01,3.905800879001617432e-01,1.344818025827407837e-01,3.299242556095123291e-01,1.567853689193725586e-01
2.731977105140686035e-01,4.386229813098907471e-01,1.127830073237419128e-01,2.092055529356002808e-01,9.604292362928390503e-02,2.086285650730133057e-01,1.684755384922027588e-01,2.102311104536056519e-01,2.507033050060272217e-01,6.987864971160888672e-01
4.619552567601203918e-02,1.092194691300392151e-01,2.237229347229003906e-01,4.759607315063476562e-01,4.576181173324584961e-01,5.930360555648803711e-01,1.129626482725143433e-01,3.081080019474029541e-01,8.991808444261550903e-02,1.801779866218566895e-01
2.191151678562164307e-01,1.360543817281723022e-01,4.511663317680358887e-01,4.218593537807464600e-01,2.787325382232666016e-01,3.887030482292175293e-01,2.653086781501770020e-01,3.526444137096405029e-01,1.722174137830734253e-01,3.142830133438110352e-01
2.245016098022460938e-01,1.384503245353698730e-01,2.774558067321777344e-01,3.163778185844421387e-01,5.968550443649291992e-01,3.077227473258972168e-01,2.254015952348709106e-01,3.892996013164520264e-01,1.678659915924072266e-01,2.681149542331695557e-01
7.331569790840148926e-01,2.184461057186126709e-01,2.763062119483947754e-01,2.266636788845062256e-01,2.414439320564270020e-01,1.253053843975067139e-01,2.929038405418395996e-01,1.877195686101913452e-01,1.972678899765014648e-01,2.304300665855407715e-01
2.384625971317291260e-01,4.467627108097076416e-01,1.001148968935012817e-01,1.684358566999435425e-01,1.171942055225372314e-01,1.297923177480697632e-01,1.538264453411102295e-01,2.405354827642440796e-01,2.377478778362274170e-01,7.324756383895874023e-01
2.186776846647262573e-01,2.047343701124191284e-01,3.643510937690734863e-01,2.723907530307769775e-01,2.676154673099517822e-01,3.230072855949401855e-01,6.395270824432373047e-01,2.248918712139129639e-01,1.815271675586700439e-01,1.866556257009506226e-01
1.911266297101974487e-01,2.613116502761840820e-01,2.686292529106140137e-01,3.649806678295135498e-01,2.411233633756637573e-01,3.037035167217254639e-01,6.369742155075073242e-01,2.174895703792572021e-01,1.508855223655700684e-01,2.522571086883544922e-01
1.479245722293853760e-01,1.359843462705612183e-01,2.882043421268463135e-01,4.715788662433624268e-01,2.812376916408538818e-01,5.908755064010620117e-01,3.215553164482116699e-01,3.054987192153930664e-01,1.079852804541587830e-01,1.325203478336334229e-01
2.030439376831054688e-01,1.666330248117446899e-01,4.304839968681335449e-01,3.159217834472656250e-01,4.827718734741210938e-01,2.381225228309631348e-01,2.561958134174346924e-01,2.814593911170959473e-01,3.730357885360717773e-01,2.685165405273437500e-01
1.585289388895034790e-01,2.343447208404541016e-01,2.953809201717376709e-01,4.013030529022216797e-01,3.287321627140045166e-01,5.456600785255432129e-01,3.457667529582977295e-01,2.165718525648117065e-01,1.918169707059860229e-01,2.501912713050842285e-01
3.009025454521179199e-01,3.211520314216613770e-01,1.865082830190658569e-01,2.134205251932144165e-01,1.709973961114883423e-01,1.476732045412063599e-01,1.543784588575363159e-01,2.527904808521270752e-01,3.340623080730438232e-01,6.896408796310424805e-01
1.222607046365737915e-01,2.049351334571838379e-01,4.977530241012573242e-01,4.987323880195617676e-01,2.917832732200622559e-01,3.071796000003814697e-01,3.090921342372894287e-01,2.120560556650161743e-01,2.629845738410949707e-01,2.395797073841094971e-01
1.401979774236679077e-01,1.063592359423637390e-01,2.142730653285980225e-01,2.843894064426422119e-01,5.983549356460571289e-01,4.656716287136077881e-01,1.467766761779785156e-01,4.607344567775726318e-01,1.229090169072151184e-01,1.357824653387069702e-01
3.255634903907775879e-01,4.933091700077056885e-01,1.319362819194793701e-01,2.281080335378646851e-01,1.902861595153808594e-01,1.989884525537490845e-01,1.924496740102767944e-01,2.289830446243286133e-01,3.772147595882415771e-01,5.231135487556457520e-01
3.116652369499206543e-01,3.430701494216918945e-01,1.680956780910491943e-01,2.757312357425689697e-01,1.407356262207031250e-01,2.011005431413650513e-01,1.771477162837982178e-01,2.476673424243927002e-01,2.820506393909454346e-01,6.695990562438964844e-01
1.519694775342941284e-01,1.381443142890930176e-01,2.090550959110260010e-01,4.370740354061126709e-01,2.589172422885894775e-01,7.209835648536682129e-01,2.476108670234680176e-01,1.853265911340713501e-01,1.320251375436782837e-01,1.521200388669967651e-01
3.254336416721343994e-01,1.317646801471710205e-01,4.509421885013580322e-01,2.246924340724945068e-01,6.332709193229675293e-01,2.090848535299301147e-01,1.784098744392395020e-01,3.161100447177886963e-01,1.713693588972091675e-01,1.304752975702285767e-01
1.994273215532302856e-01,2.827742993831634521e-01,2.386149615049362183e-01,3.074741661548614502e-01,2.017542272806167603e-01,2.933823168277740479e-01,6.475060582160949707e-01,1.821720004081726074e-01,2.121335417032241821e-01,3.233582973480224609e-01
2.484694421291351318e-01,2.164741456508636475e-01,2.426094114780426025e-01,4.221422374248504639e-01,3.139953315258026123e-01,5.530002713203430176e-01,1.694309711456298828e-01,3.356618881225585938e-01,2.182652056217193604e-01,2.468208968639373779e-01
1.658140569925308228e-01,2.745879590511322021e-01,2.949925065040588379e-01,3.636385798454284668e-01,2.084219157695770264e-01,3.502483665943145752e-01,6.375258564949035645e-01,1.271867901086807251e-01,2.231327146291732788e-01,1.983331441879272461e-01
6.422716975212097168e-01,2.811988890171051025e-01,2.699410617351531982e-01,2.017539739608764648e-01,2.886571586132049561e-01,1.449581533670425415e-01,1.927645206451416016e-01,2.566576004028320312e-01,3.033114671707153320e-01,3.089926540851593018e-01
2.768075466156005859e-01,4.586645364761352539e-01,1.757428050041198730e-01,1.938198506832122803e-01,1.510186344385147095e-01,1.999839991331100464e-01,1.678171306848526001e-01,2.699497044086456299e-01,2.693710327148437500e-01,6.388710737228393555e-01
1.074078306555747986e-01,1.432092934846878052e-01,3.105118274688720703e-01,5.295786261558532715e-01,3.658647537231445312e-01,3.846026659011840820e-01,3.407820165157318115e-01,3.503114581108093262e-01,1.739858537912368774e-01,2.004638463258743286e-01
3.984907269477844238e-01,3.790280818939208984e-01,2.235375642776489258e-01,2.505850493907928467e-01,1.798379272222518921e-01,1.635664701461791992e-01,2.457001358270645142e-01,2.308368831872940063e-01,4.316948354244232178e-01,4.750480055809020996e-01
1.500956118106842041e-01,1.852780878543853760e-01,2.492300420999526978e-01,2.141212970018386841e-01,3.988636732101440430e-01,3.797430098056793213e-01,1.944721490144729614e-01,6.601323485374450684e-01,1.617370545864105225e-01,1.792476028203964233e-01
2.567166984081268311e-01,2.289703339338302612e-01,3.151098489761352539e-01,2.947161793708801270e-01,3.661869764328002930e-01,3.083454370498657227e-01,5.087113380432128906e-01,2.611389756202697754e-01,2.184554338455200195e-01,3.027272522449493408e-01
3.208779990673065186e-01,3.177582025527954102e-01,2.067248672246932983e-01,1.487242430448532104e-01,1.354833692312240601e-01,1.342963129281997681e-01,3.160267174243927002e-01,2.102104872465133667e-01,3.257634341716766357e-01,6.668122410774230957e-01
2.795746326446533203e-01,2.285031527280807495e-01,1.804140955209732056e-01,1.855442672967910767e-01,2.596931457519531250e-01,1.009864136576652527e-01,3.473381400108337402e-01,1.932896822690963745e-01,6.977375149726867676e-01,2.831383347511291504e-01
4.144235551357269287e-01,2.175493538379669189e-01,3.984764814376831055e-01,3.030196130275726318e-01,2.464436888694763184e-01,2.864202558994293213e-01,2.721762657165527344e-01,3.472806215286254883e-01,2.449302077293395996e-01,3.645207881927490234e-01
4.669761285185813904e-02,1.294250041246414185e-01,3.925577402114868164e-01,5.756756663322448730e-01,2.932809293270111084e-01,4.385014176368713379e-01,3.396619856357574463e-01,2.506725192070007324e-01,9.279757738113403320e-02,1.744961738586425781e-01
3.993209302425384521e-01,3.056063055992126465e-01,1.987202763557434082e-01,1.821862757205963135e-01,1.676058620214462280e-01,1.291617304086685181e-01,2.055779993534088135e-01,1.597136110067367554e-01,6.806359291076660156e-01,3.140949606895446777e-01
2.874230146408081055e-01,2.096813023090362549e-01,2.950743138790130615e-01,2.196081727743148804e-01,1.761086285114288330e-01,1.779096275568008423e-01,1.968043446540832520e-01,1.689424067735671997e-01,7.363479137420654297e-01,2.568605244159698486e-01
1.804661601781845093e-01,1.329719126224517822e-01,3.056696057319641113e-01,3.934853076934814453e-01,3.486307561397552490e-01,3.412334322929382324e-01,1.193137913942337036e-01,6.179973483085632324e-01,1.129049509763717651e-01,2.336625158786773682e-01
1.954146027565002441e-01,1.701990664005279541e-01,1.876844316720962524e-01,4.545138776302337646e-01,2.039998620748519897e-01,4.374422132968902588e-01,3.052792251110076904e-01,5.451598763465881348e-01,1.677242070436477661e-01,1.988450288772583008e-01
1.874677240848541260e-01,1.494750976562500000e-01,1.812598109245300293e-01,4.456063807010650635e-01,3.803520202636718750e-01,4.892748594284057617e-01,2.422950565814971924e-01,4.441314339637756348e-01,2.140711247920989990e-01,1.589000672101974487e-01
2.273801863193511963e-01,1.818514019250869751e-01,2.472135275602340698e-01,5.621755123138427734e-01,2.240395992994308472e-01,5.244070887565612793e-01,3.730722963809967041e-01,1.986788362264633179e-01,9.838221222162246704e-02,1.566545963287353516e-01
1.750440597534179688e-01,2.161582261323928833e-01,2.157912254333496094e-01,2.264861762523651123e-01,3.724836409091949463e-01,3.585531115531921387e-01,2.002959847450256348e-01,6.694479584693908691e-01,1.637873351573944092e-01,2.058240473270416260e-01
1.676391512155532837e-01,2.181351035833358765e-01,2.550361752510070801e-01,4.691254198551177979e-01,3.105504214763641357e-01,4.904346764087677002e-01,3.205621242523193359e-01,3.889324367046356201e-01,1.320754438638687134e-01,1.753623336553573608e-01
2.557990849018096924e-01,2.583076059818267822e-01,2.630285322666168213e-01,3.410829007625579834e-01,2.690426111221313477e-01,3.184959292411804199e-01,5.566969513893127441e-01,3.209871947765350342e-01,2.528278827667236328e-01,1.778558194637298584e-01
2.251389175653457642e-01,3.438150584697723389e-01,2.546766400337219238e-01,5.309306383132934570e-01,2.006879746913909912e-01,3.693642616271972656e-01,2.373682707548141479e-01,2.246543318033218384e-01,3.363281190395355225e-01,2.961768209934234619e-01
2.045892030000686646e-01,2.439531385898590088e-01,3.536143004894256592e-01,3.434974253177642822e-01,2.745272219181060791e-01,3.122573196887969971e-01,5.825986862182617188e-01,2.352698594331741333e-01,2.102160602807998657e-01,2.091957479715347290e-01
1.979787349700927734e-01,1.379695385694503784e-01,6.890522837638854980e-01,2.467003464698791504e-01,3.252220451831817627e-01,2.319937944412231445e-01,3.731695115566253662e-01,2.577379047870635986e-01,1.146308109164237976e-01,1.664321422576904297e-01
3.083733022212982178e-01,5.406403541564941406e-01,1.767999529838562012e-01,2.685227096080780029e-01,2.367419600486755371e-01,1.834302693605422974e-01,1.786885261535644531e-01,2.226931750774383545e-01,4.173513948917388916e-01,4.047885537147521973e-01
4.109534025192260742e-01,2.971456944942474365e-01,5.686672329902648926e-01,1.991469413042068481e-01,1.768545508384704590e-01,2.027417272329330444e-01,3.486458361148834229e-01,2.162428349256515503e-01,2.888419330120086670e-01,2.359099835157394409e-01
1.172653064131736755e-01,2.845290601253509521e-01,2.035914063453674316e-01,5.204812884330749512e-01,2.694744169712066650e-01,4.245974719524383545e-01,2.406765371561050415e-01,3.150512874126434326e-01,1.842507123947143555e-01,3.858905136585235596e-01
2.775247991085052490e-01,2.024354487657546997e-01,2.720597386360168457e-01,2.937152683734893799e-01,3.448483347892761230e-01,3.386865854263305664e-01,2.074937522411346436e-01,5.431694388389587402e-01,2.322441339492797852e-01,3.099384903907775879e-01
3.474425077438354492e-01,2.426527738571166992e-01,5.030949115753173828e-01,3.114850819110870361e-01,3.164277076721191406e-01,3.245725929737091064e-01,2.447580397129058838e-01,2.674517631530761719e-01,3.016014993190765381e-01,2.059164792299270630e-01
1.852287948131561279e-01,2.375312894582748413e-01,3.052982091903686523e-01,4.288195371627807617e-01,2.335125803947448730e-01,3.082072734832763672e-01,6.099120974540710449e-01,2.034107893705368042e-01,1.514888107776641846e-01,2.152638584375381470e-01
3.669572174549102783e-01,2.192232012748718262e-01,2.629288434982299805e-01,2.271713465452194214e-01,2.519742548465728760e-01,1.439034938812255859e-01,1.857045441865921021e-01,1.799621284008026123e-01,6.722483634948730469e-01,3.058685064315795898e-01
3.853348493576049805e-01,2.924994230270385742e-01,2.210114747285842896e-01,2.052815258502960205e-01,2.417640239000320435e-01,1.511582881212234497e-01,2.812719643115997314e-01,1.705423891544342041e-01,6.542619466781616211e-01,2.396217286586761475e-01
5.516020655632019043e-01,3.230278193950653076e-01,2.089930176734924316e-01,1.823109537363052368e-01,2.783462703227996826e-01,1.524710804224014282e-01,2.478809356689453125e-01,2.941036820411682129e-01,3.991898596286773682e-01,3.262732625007629395e-01
2.880630791187286377e-01,1.097363904118537903e-01,7.386726737022399902e-01,2.081683427095413208e-01,2.524511218070983887e-01,2.654682993888854980e-01,3.316750526428222656e-01,2.041924446821212769e-01,1.112217530608177185e-01,1.331465840339660645e-01
3.535373210906982422e-01,2.694774270057678223e-01,2.729538679122924805e-01,2.493817061185836792e-01,2.145581394433975220e-01,1.337951868772506714e-01,1.816613674163818359e-01,3.307520449161529541e-01,2.722318172454833984e-01,6.206883192062377930e-01
2.268675118684768677e-01,1.256938725709915161e-01,2.817679643630981445e-01,6.839209198951721191e-01,1.935887187719345093e-01,4.449551999568939209e-01,2.108484953641891479e-01,2.576299607753753662e-01,1.345386505126953125e-01,1.455970108509063721e-01
2.090775668621063232e-01,1.759262233972549438e-01,2.329582124948501587e-01,5.166768431663513184e-01,1.990955471992492676e-01,5.128611922264099121e-01,3.022785782814025879e-01,3.909383118152618408e-01,9.837622940540313721e-02,2.180905491113662720e-01
3.611021339893341064e-01,2.663823664188385010e-01,1.999199539422988892e-01,1.992552280426025391e-01,2.543250918388366699e-01,1.422284990549087524e-01,1.860037595033645630e-01,2.124080061912536621e-01,6.825873851776123047e-01,2.973630428314208984e-01
3.374996185302734375e-01,2.755223810672760010e-01,2.094871103763580322e-01,2.091474533081054688e-01,1.861575096845626831e-01,1.787702888250350952e-01,2.102124691009521484e-01,1.733395308256149292e-01,7.020590901374816895e-01,2.980227470397949219e-01
2.572085559368133545e-01,6.127488613128662109e-01,1.749472618103027344e-01,2.574315369129180908e-01,1.191691905260086060e-01,2.673533558845520020e-01,2.246017605066299438e-01,1.613392084836959839e-01,2.520707547664642334e-01,4.856027364730834961e-01
2.523837983608245850e-01,5.958323478698730469e-01,2.393735349178314209e-01,2.845433950424194336e-01,1.997450739145278931e-01,2.948633432388305664e-01,2.801711857318878174e-01,2.243330627679824829e-01,2.619107067584991455e-01,3.446167409420013428e-01
2.017760872840881348e-01,1.704959273338317871e-01,2.006622999906539917e-01,2.553861439228057861e-01,2.976151108741760254e-01,3.789526820182800293e-01,1.275873333215713501e-01,7.081670761108398438e-01,1.690319031476974487e-01,2.149401307106018066e-01
2.827933430671691895e-01,1.775167882442474365e-01,5.275204181671142578e-01,3.068006336688995361e-01,2.304227352142333984e-01,3.246501982212066650e-01,3.307406604290008545e-01,3.846713304519653320e-01,2.483516931533813477e-01,1.964151412248611450e-01
1.755874454975128174e-01,2.249451875686645508e-01,2.855560481548309326e-01,3.710353672504425049e-01,2.743099927902221680e-01,5.786677002906799316e-01,2.305043190717697144e-01,3.508059680461883545e-01,1.643789857625961304e-01,2.933247089385986328e-01
2.249644249677658081e-01,1.902929246425628662e-01,4.947566092014312744e-01,4.172812104225158691e-01,1.999785900115966797e-01,3.413133025169372559e-01,3.125182390213012695e-01,3.773010075092315674e-01,2.649690210819244385e-01,1.659919917583465576e-01
3.750422596931457520e-01,1.917167007923126221e-01,2.933081984519958496e-01,4.006021916866302490e-01,2.779138088226318359e-01,2.838090658187866211e-01,2.002610564231872559e-01,5.216608643531799316e-01,2.112472951412200928e-01,2.478558272123336792e-01
3.174107074737548828e-01,2.759445309638977051e-01,1.743731945753097534e-01,1.834266930818557739e-01,2.354805916547775269e-01,1.462720334529876709e-01,2.185144573450088501e-01,2.409230917692184448e-01,6.777450442314147949e-01,3.421639204025268555e-01
2.964183688163757324e-01,3.867790102958679199e-01,1.309307962656021118e-01,1.939922422170639038e-01,1.399139910936355591e-01,1.179541796445846558e-01,1.639179289340972900e-01,2.835450470447540283e-01,3.395442664623260498e-01,6.720981001853942871e-01
6.196424961090087891e-01,3.710255026817321777e-01,2.297066599130630493e-01,2.103817611932754517e-01,2.990754246711730957e-01,1.275682151317596436e-01,1.433502882719039917e-01,2.326307445764541626e-01,3.532974421977996826e-01,2.759573757648468018e-01
1.976883411407470703e-01,1.968837529420852661e-01,3.533070385456085205e-01,4.887984395027160645e-01,2.932716012001037598e-01,3.623662889003753662e-01,4.328217804431915283e-01,2.749098241329193115e-01,2.159204483032226562e-01,1.776430904865264893e-01
3.334651291370391846e-01,2.981966435909271240e-01,2.021740078926086426e-01,2.152830958366394043e-01,2.288030385971069336e-01,1.402598619461059570e-01,1.796895861625671387e-01,2.713571190834045410e-01,6.610004305839538574e-01,3.127144873142242432e-01
1.529215127229690552e-01,2.447686642408370972e-01,3.057180047035217285e-01,3.222086131572723389e-01,2.637581527233123779e-01,3.065000176429748535e-01,6.912631392478942871e-01,1.080658584833145142e-01,1.849148869514465332e-01,1.794278323650360107e-01
2.576541602611541748e-01,1.288524121046066284e-01,2.855000793933868408e-01,2.420916855335235596e-01,6.800876855850219727e-01,2.944298088550567627e-01,1.828643828630447388e-01,3.787606656551361084e-01,1.619450151920318604e-01,1.567138135433197021e-01
1.402430981397628784e-01,1.572437733411788940e-01,3.074652850627899170e-01,4.368793964385986328e-01,3.029892146587371826e-01,3.315156102180480957e-01,5.427141189575195312e-01,3.044388592243194580e-01,1.740433871746063232e-01,2.258095294237136841e-01
2.974474132061004639e-01,2.154272496700286865e-01,3.589863479137420654e-01,2.547322511672973633e-01,4.395085275173187256e-01,1.672975867986679077e-01,5.914689898490905762e-01,1.612862497568130493e-01,1.827027350664138794e-01,2.024133354425430298e-01
5.000373721122741699e-01,2.675248384475708008e-01,3.697105944156646729e-01,2.784556448459625244e-01,2.591204643249511719e-01,2.201965749263763428e-01,2.451360672712326050e-01,1.954376101493835449e-01,4.235180020332336426e-01,2.662416994571685791e-01
6.179663538932800293e-01,2.277023047208786011e-01,4.136318564414978027e-01,2.410173416137695312e-01,1.816143244504928589e-01,1.757444143295288086e-01,2.733285129070281982e-01,2.991757094860076904e-01,1.503838151693344116e-01,2.939198315143585205e-01
1.994530558586120605e-01,1.588942259550094604e-01,2.841922342777252197e-01,1.841260343790054321e-01,2.777024805545806885e-01,2.936847209930419922e-01,2.084719538688659668e-01,7.358885407447814941e-01,1.554206460714340210e-01,2.186005413532257080e-01
2.613879740238189697e-01,1.394880712032318115e-01,3.208785057067871094e-01,1.497917473316192627e-01,6.483423709869384766e-01,2.048226594924926758e-01,1.593532711267471313e-01,4.386378526687622070e-01,2.524698376655578613e-01,2.073186188936233521e-01
1.284956187009811401e-01,1.372892409563064575e-01,2.945543229579925537e-01,3.879983127117156982e-01,3.537609279155731201e-01,5.783881545066833496e-01,2.692707479000091553e-01,2.963514029979705811e-01,2.537713944911956787e-01,2.071837335824966431e-01
1.462586522102355957e-01,2.407925277948379517e-01,2.986305952072143555e-01,2.686022520065307617e-01,1.466683894395828247e-01,3.126755356788635254e-01,6.771570444107055664e-01,2.713465988636016846e-01,1.821860373020172119e-01,2.732398808002471924e-01
1.796338856220245361e-01,1.392075568437576294e-01,3.436327278614044189e-01,6.015094518661499023e-01,2.183688580989837646e-01,3.055462837219238281e-01,4.864476919174194336e-01,1.945955455303192139e-01,1.462567746639251709e-01,1.775459349155426025e-01
2.173282206058502197e-01,6.370294690132141113e-01,1.599558591842651367e-01,2.317933887243270874e-01,1.367777734994888306e-01,2.551002800464630127e-01,1.946696192026138306e-01,2.395223379135131836e-01,2.348860353231430054e-01,4.831406474113464355e-01
3.040750920772552490e-01,6.273182630538940430e-01,2.548651695251464844e-01,2.690635919570922852e-01,1.419195383787155151e-01,2.814086377620697021e-01,2.121475487947463989e-01,2.170035541057586670e-01,2.242487668991088867e-01,3.673446774482727051e-01
2.542813420295715332e-01,1.449165046215057373e-01,3.613040149211883545e-01,5.676869750022888184e-01,1.516857594251632690e-01,3.447267115116119385e-01,4.754745662212371826e-01,1.419077813625335693e-01,2.498776763677597046e-01,1.050392836332321167e-01
2.120508402585983276e-01,2.677952647209167480e-01,2.873364090919494629e-01,2.963828146457672119e-01,2.406740933656692505e-01,2.156362533569335938e-01,6.823027729988098145e-01,1.314022094011306763e-01,2.026773095130920410e-01,2.908788025379180908e-01
3.308032751083374023e-01,2.884448468685150146e-01,1.733141243457794189e-01,2.765725553035736084e-01,1.246999576687812805e-01,1.763481050729751587e-01,2.331818789243698120e-01,2.811233699321746826e-01,6.687208414077758789e-01,2.712898552417755127e-01
1.949200332164764404e-01,1.720833480358123779e-01,2.069358229637145996e-01,2.497580200433731079e-01,2.838874161243438721e-01,3.237212598323822021e-01,1.712030321359634399e-01,7.161762714385986328e-01,2.023200988769531250e-01,2.421821206808090210e-01
1.510928571224212646e-01,1.428148299455642700e-01,2.560564875602722168e-01,2.839757800102233887e-01,6.226177215576171875e-01,3.584641814231872559e-01,2.831487357616424561e-01,3.703186511993408203e-01,1.642586886882781982e-01,2.238933593034744263e-01
5.731250643730163574e-01,2.379810512065887451e-01,3.571563661098480225e-01,3.504684269428253174e-01,2.133025676012039185e-01,2.679079473018646240e-01,2.093289494514465332e-01,2.177212983369827271e-01,3.145560622215270996e-01,2.388819158077239990e-01
2.966029942035675049e-01,2.424953430891036987e-01,4.232807159423828125e-01,2.760341167449951172e-01,2.106153368949890137e-01,1.921279430389404297e-01,5.885989069938659668e-01,1.640199422836303711e-01,1.858514547348022461e-01,3.296928107738494873e-01
2.655955553054809570e-01,1.383917927742004395e-01,6.463913917541503906e-01,2.883805334568023682e-01,2.365308105945587158e-01,2.573249340057373047e-01,4.340613484382629395e-01,1.663219034671783447e-01,2.062348723411560059e-01,1.689778566360473633e-01
3.381321728229522705e-01,6.327641606330871582e-01,1.304980665445327759e-01,1.696027070283889771e-01,1.651443243026733398e-01,1.570735126733779907e-01,1.975919902324676514e-01,1.748252063989639282e-01,4.055405557155609131e-01,3.917486071586608887e-01
2.251358032226562500e-01,2.686881422996520996e-01,2.150856554508209229e-01,5.942789316177368164e-01,2.228996604681015015e-01,3.955069780349731445e-01,2.928274273872375488e-01,2.774435579776763916e-01,1.408966183662414551e-01,2.983395457267761230e-01
